review_id,business_id,business_name,city,state,primary_cuisine,stars,date,text
bu0BUkenT8c8nnyKUaF0-A,eaDZlSuVS0EY67Ke6pRP6Q,Penang,Philadelphia,PA,Thai,5.0,2016-02-24 14:34:27,"I've been coming to this place for years now, and even though I now live in Colorado, I come back here every time I'm in Philadelphia for work (which is often). I've tried many items on the menu and many were great, portions are generous, and prices are low. My go to item - Indian Mee Goreng, I can eat that every day of the week if I could, it's that good. Maybe one day I can get the recipe from the manager so I can actually do that on days I'm in CO."
B64w3FRqtalYlf2JQyqSEw,I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,Tampa,FL,Middle Eastern,5.0,2015-02-16 21:55:00,"THE BEST place to go for gyros! The quality of their food is amazing. I always get chicken gyros here but they have all kinds of goodies. My daughter loves their burgers. And the thick, perfectly seasoned steak fries are the bomb! Always hot and fresh. The only thing I did not care for was the baklava. They make it with pistacios."
5zWhnq05f3r6ntTqHUF5LA,DTIKGgzoKGLCNw2dNKfHZg,Lanna Culinary School and Events Center,Reno,NV,Thai,4.0,2013-06-24 09:58:07,"4-5 stars, this is just after one visit so far, worth a try if you're a thai fan. I liked the food, but you always have to have the first visit to see ""how they do things"" and figure out what your preferences will need to be. I did use their living social deal so I brought my dad in when he came in from out of town to try it out with me. I like the set up, the quaint house is cute (and well, quaint), but I can see how it wouldn't be ideal it if was jam packed. I imagine you could potentially do family style for some of the pub height tabletops. I did call ahead to make sure that I didn't need to print out the coupon and it could be used from my ipod and to make sure they were open, as the website said to just double check. We started with shrimp spring rolls, probably the best I've had, the ingredients seemed fresher, and crispier. No shredded lettuce here. Simple and loosely wrapped, but you could taste the individual components. The peanut sauce was tasty too, though they don't have sirracha (spelling?) to add to it, just dried pepper flakes. We then got the tom yum (gai?) with shrimp. I know it is hot (because of the name, duh), I usually prefer it a little less spicy (I am white), though I still got a good sour flavor (for instance at Thai chili it's too hot for me, I don't taste any sour). I usually get my tom yum without meat or seafood because I feel the meat gets dried out, but the server assured me the shrimp wouldn't be overcooked, and they weren't. I think they are making sure to use fresh ingredients, but I do prefer straw mushrooms (I think they are usually canned) over the button mushrooms they used. Next time I am probably going to try out a veggie version (i love the soup with the cabbage, and broccoli). The owner did tell me they are trying to be authentic and so maybe button mushrooms and less veggies is more authentic? We then got shrimp pad thai and chicken pad keo mao (drunken noodle) minus the red pepper. Both were tasty, the portions were probably a little less than other places in Reno (not sure if just lunch sized portion now that I think about it). Like Ernie said, the pad thai noodles were a little soft, overdone, and its not the 'orange-y' sauce like other pad thai's, but there was still flavor there. The shrimp were also tasty in this dish. The drunken noodles was done exactly how I like them, lots of baby corns and the noodles covered in the sauce and of course spicy. My dad and I talked outside for a while and the husband did come out and talk with me about the food, and asked if I was happy (we were outside a while). I hope the living social deals bring in some business, and I do plan on coming back, it is just hard because I don't live in the area. I also asked about the cooking classes (they are a steal at $65), and on facebook it said they are looking to improve and give some focus to that side of the business. The owner did say that they use just a regular kitchen so no woks or anything like that (meaning what they teach us can actually be done at home), I wonder if that is why the pad thai noodles are that way? Regardless, they seem to pride themselves on authentic and quality food and service. I did include pictures. Oh I did try a thai iced tea for the first time too, pretty tasty, reminded me of chai tea. I didn't get to see the bill closely, but it was $24 and some change after the living social deal (takes $20 off), I didn't think that was too bad for 2 for lunch (the total cost), with an appetizer and soup and a drink."
8KsAOhkgxmRVL_xqcOh0oQ,VeqkfRUzZAKlQer3npXPdQ,New India's Kitchen,Ballwin,MO,Pakistani,1.0,2013-09-04 00:59:33,"So my favourite Indian in St Louis is still Spice and Grill on Olive, Husband said lets have a change so we tried out Indias Kitchen this evening and ordered a portion of the goat curry. Sorry to say this curry was not great, the sauce was very heavy on the salt and tomato and the goat was tough as an old boot, the naan bread was below mediocre. Only nice thing was the rice. Very Very dissapointed"
GHyyQunPh8YubLtk6FlftQ,gCcJTKC40CL0XtYYGfcXDw,Smiley's Cafe,Philadelphia,PA,Mediterranean,4.0,2013-10-24 02:26:09,"My partner and I split the vegetarian platter and left stuffed! Delicious food, very kind and attentive staff. Will help you make decisions on ordering and certainly won't take advantage of you. Will definitely be back."
gJvP54OrwhunN3v_fYch4w,6kAXOzE7fqaBZINQV_-_mg,Kien Giang,Nashville,TN,Vietnamese,4.0,2010-01-09 21:53:11,"i enjoyed the experience eating here and will definitely go back. first of all, there are vegetarian options on the menu. we started with the veggie spring rolls which were hot, crisp, and delicious. my husband had the duck and rice vermicelli soup which we both agreed was great in a yummy, savory broth. i had the beef pho which i didn't care for because the meat was a bit grisly and i'm not a fan of tripe. i've not eaten a lot of pho and wasn't sure what to order, though. they offer several different beef cuts and i should have picked a different one. next time. also, the regular serving size was way more than enough. i don't think either of us could have come close to finishing the largest bowls. the restaurant was clean and quiet with a sparse, yet very 80s decor. the server was quick and attentive."
qvCNnSkDqjg3oCexS1-juQ,qq6vsh6ZEshfv4mTdrjA0g,Magasin Kitchen,New Orleans,LA,Vietnamese,3.0,2017-08-16 19:14:08,"I have been a loyal customer at Magasin Cafe for years, it's what made me fall in love with Vietnamese food. Since Magasin Cafe has closerd for renovations I came to Magasin Kitcheb to curb my weekly pho cravings. The food and service were good- even the chopped was seasoned better than the other location. However, paying more money for the same meal and the restaurants atmosphere deters the ranking. Quality food and service will continue to keep me a loyal customer."
Kj7HMhdzGih7D7FCL13OOw,HcEOK1WiOpHvhZtp7PkRmg,Salsa,Nashville,TN,Caribbean,1.0,2013-05-29 03:08:05,"Overpriced for average food served warm (not hot) by servers who had trouble saying the names of the dishes and seemed in a rush to give us our bill when the place was more than half empty (on a Saturday night). When one of the servers came over to check on the $23 pork chop (which was not listed in the menu - $18 price was), my spouse commented there was a lot of fat....she seemed baffled by his comment, then walked away! The ""ropa vieja"" dish was good, but overpriced for being served in moderate portion. The menu prices did not reflect the ambiance (random plastic container boxes placed on a nearby table nor the sagging knitted item hanging over our table - it looks like there should've been a lamp in it)."
xuo21L3XGyoITxQwsllEZQ,fdjzXyPw1Zt2avRokULJOw,Doan's Restaurant,Edmonton,AB,Vietnamese,5.0,2015-03-19 06:40:08,"I love Doan's. It's the kind of place you have a ""usual"" and every time you have it, it's just as good as the last time. They staff is friendly and speedy so if you don't have a long lunch it's a great place to go."
Ya17EU5By7NiwiA7YOV34A,WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,Philadelphia,PA,Vietnamese,5.0,2017-09-09 16:33:59,Great spot for pho! Broth is very good. I ordered No. 51 (small) and it was filling. Would definitely come back again when I'm in Philly.
ZSDnT-TxnDOXfed43-2Ryw,WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,Philadelphia,PA,Vietnamese,5.0,2016-02-24 00:07:09,"Went here for dinner on opening day and was SO HAPPY I DID!! Great atmosphere, lovely staff, and food on fleek!! Green tea (PHO PHREE) was so satisfying, summer rolls and spicy peanut sauce were DELISH, and pho was PHONOMENAL! Definitely making this one of my regular hot spotz as I eat my way through Fairmount!"
MA5iblOZ4FWIQ_B3UBKKMA,FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,Philadelphia,PA,Vietnamese,4.0,2017-01-27 21:37:20,"Second visit even better than the first!! Loved the butternut squash and goat cheese Rangoons, and the delightfully filling mushroom yakisoba. Amazing flavor, and a smoky , meaty feel though it is meatless. Then came the coconut curry ramen. Heaven in a bowl. My only complaint is when you have to wait for seating there is no way to hang by the bar without constantly feeling you are in The servers' way as they breeze by with deliciousness in bowls and plates. So worth the wait before heading to the theater. Plus, food comes out very quickly so we made the curtain, just barely, but with really happy tummies."
NDZ6O3b3eCjFk2Yg5k01MA,ffvS2BlFwQra5FTPNk5N2g,Arber Cafè,Saint Louis,MO,Mediterranean,1.0,2013-01-27 20:52:04,"Hubby and I were eager to try this establishment due to a rave review from some close friends. We decided for our date night we would give it a try on Saturday. We pulled up about 8pm and the open sign was turned off. We thought maybe the light was burnt out or someone just forgot to plug it in. So we proceeded to the door. There were people inside and the sign said open till 11pm, so we walked inside. It was like walking into the Twlight Zone, everyone stopped and stared at us. The woman behind the bar came over and told us they were closed. HUH! Ok.... so we left. It was very akward and unpleasant. If they were closed then the door should of been locked or a sign on the door stating private party or something. Not sure if we will attempt to try to dine there again."
